title,region,startYear,runtimeMinutes,genres,averageRating,numVotes,tconst,nconst,category,pname,byear,kftitles,Thriller,History,Comedy,Romance,Western,Sci-Fi,News,Family,Drama,Musical,Biography,Adventure,Horror,War,Animation,Action,Sport,Music,Documentary,Crime,Mystery,Fantasy,region_num,nconst_num,category_num
Uncut Gems,FR,2019.0,135.0,"Crime,Drama,Thriller",7.4,263766,tt5727208,nm1509478,director,Benny Safdie,1986,"tt5727208,tt2184293,tt1426362,tt4846232",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9531,1
Borg/McEnroe,FR,2017.0,107.0,"Biography,Drama,Sport",6.9,30968,tt5727282,nm0001745,actor,Stellan Skarsgård,1951,"tt1937390,tt0119217,tt2382009,tt0118607",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2762,2
L'exorcisme de Hannah Grace,FR,2018.0,86.0,"Horror,Mystery,Thriller",5.2,22255,tt5734576,nm2326897,actor,Nick Thune,1979,"tt1225822,tt0478311,tt4457344,tt1270797",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9752,2
A Beautiful Day,FR,2017.0,89.0,"Crime,Drama",6.8,116400,tt5742374,nm0001618,actor,Joaquin Phoenix,1974,"tt0172495,tt0358273,tt1560747,tt1798709",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2697,2
Descente au poste,FR,2021.0,107.0,"Action,Crime,Thriller",6.2,25544,tt5748448,nm0403947,actor,Toby Huss,1966,"tt2543312,tt0462504,tt0118375",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9757,2
Skyscraper,FR,2018.0,102.0,"Action,Adventure,Thriller",5.8,119364,tt5758778,nm0000117,actress,Neve Campbell,1973,"tt0120890,tt0134084,tt0120082,tt0117571",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2770,0
Hindi Medium,FR,2017.0,132.0,"Comedy,Drama",7.8,27809,tt5764096,nm3884476,actress,Saba Qamar,1984,"tt5764096,tt5297140,tt16532042,tt7684034",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9759,0
Underwater,FR,2020.0,95.0,"Action,Horror,Sci-Fi",5.8,78354,tt5774060,nm2554352,actor,T.J. Miller,1981,"tt2575988,tt1431045,tt2245084,tt1060277",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6427,2
Summer of 84,FR,2018.0,105.0,"Drama,Horror,Mystery",6.7,39068,tt5774450,nm5133511,actor,Caleb Emery,1993,"tt5774450,tt7456722,tt6226232,tt6474378",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9760,2
Phantom Thread,FR,2017.0,130.0,"Drama,Romance",7.4,128107,tt5776858,nm4914253,actress,Julie Vollono,1961,"tt5776858,tt1441953,tt3340910,tt1831806",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9762,0
Nick Cave: One More Time with Feeling,CA,2016.0,113.0,"Documentary,Music",8.2,4769,tt5777628,nm0231596,director,Andrew Dominik,1967,"tt6659386,tt1764234,tt0221073,tt0443680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3981,1
When We First Met,FR,2018.0,97.0,"Comedy,Fantasy,Romance",6.4,48015,tt5783956,nm1275259,actress,Alexandra Daddario,1986,"tt1572315,tt0814255,tt1854564,tt1469304",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7863,0
Toilettes: Une Histoire d'Amour,FR,2017.0,155.0,"Comedy,Drama,Romance",7.2,20615,tt5785170,nm6277267,actress,Bhumi Pednekar,1989,"tt3495030,tt5785170,tt8108200,tt8108206",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9764,0
Escape from Pretoria,FR,2020.0,106.0,"Crime,Mystery,Thriller",6.8,34241,tt5797184,nm0001324,actor,Ian Hart,1964,"tt0120660,tt0106339,tt0241527,tt5797184",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2861,2
Je ne suis pas votre nègre,FR,2016.0,93.0,"Documentary,History",7.9,21684,tt5804038,nm0669704,director,Raoul Peck,1953,"tt1699518,tt0246765,tt5804038,tt0104775",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9766,1
Budhia Singh: Born to Run,AU,2016.0,112.0,"Biography,Drama,Sport",7.6,1484,tt5805252,nm0048075,actor,Manoj Bajpayee,1969,"tt0195231,tt1954470,tt9544034,tt0289845",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,23,3825,2
Montagne II,FR,2016.0,135.0,"Action,Drama,War",8.7,107887,tt5813916,nm5384553,actor,Caglar Ertugrul,1987,"tt8637534,tt10324306,tt13562418,tt5813916",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8853,2
La nonne,FR,2018.0,96.0,"Horror,Mystery,Thriller",5.3,135795,tt5814060,nm2379028,director,Corin Hardy,1975,"tt1517237,tt2306546,tt2474976,tt5814060",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9768,1
Les Incognitos,FR,2019.0,102.0,"Action,Adventure,Animation",6.8,46254,tt5814534,nm3014031,actress,Rachel Brosnahan,1990,"tt2025690,tt5788792,tt1856010,tt4572514",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9770,0
Confident Royal,FR,2017.0,111.0,"Biography,Drama,History",6.8,35373,tt5816682,nm3170495,actor,Ali Fazal,1986,"tt7657566,tt5816682,tt6712014,tt2820852",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9771,2
Les Baronnes,FR,2019.0,102.0,"Action,Crime,Drama",5.5,20455,tt5822564,nm1840504,actress,Tiffany Haddish,1979,"tt3564472,tt7545266,tt4139124,tt6781982",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7156,0
Pelli Choopulu,GB,2016.0,125.0,"Comedy,Drama,Romance",8.2,7180,tt5824826,nm4797922,actor,Vijay Deverakonda,1989,"tt5824826,tt7294534,tt8590896,tt4515070",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9772,2
Wonder Wheel,FR,2017.0,101.0,"Drama,Romance",6.2,28302,tt5825380,nm0000701,actress,Kate Winslet,1975,"tt0959337,tt0114388,tt0338013,tt0120338",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,0
Une vie cachée,FR,2019.0,174.0,"Biography,Drama,Romance",7.4,23225,tt5827916,nm0800314,actress,Maria Simon,1976,"tt0301357,tt0349413,tt0389080,tt0351238",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9774,0
Hotel Artemis,FR,2018.0,94.0,"Action,Crime,Drama",6.0,52377,tt5834262,nm0000149,actress,Jodie Foster,1962,"tt0102926,tt0476964,tt0118884,tt0075314",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1075,0
Moonfall,FR,2022.0,130.0,"Action,Adventure,Sci-Fi",5.2,32879,tt5834426,nm4055138,actor,Charlie Plummer,1999,"tt3829868,tt7007696,tt5340300,tt6269368",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9777,2
Double mortel,FR,2018.0,103.0,"Drama,Fantasy,Horror",5.8,21162,tt5834760,nm2086223,actress,India Eisley,1993,"tt0417745,tt4698792,tt2044801,tt1496025",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7902,0
Ralph 2.0,FR,2018.0,112.0,"Adventure,Animation,Comedy",7.0,153469,tt5848272,nm0000604,actor,John C. Reilly,1965,"tt0118749,tt0299658,tt0841046,tt2015381",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1312,2
Lucky,FR,2017.0,88.0,"Comedy,Drama",7.3,22801,tt5859238,nm0000893,actor,Ed Begley Jr.,1949,"tt0910936,tt1289401,tt1178663,tt0310281",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,2
Verónica,FR,2017.0,105.0,Horror,6.2,40449,tt5862312,nm8292247,actress,Sandra Escacena,2001,"tt7153830,tt5862312,tt10567448,tt8951078",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9782,0
The Laundromat: L'affaire des Panama Papers,FR,2019.0,96.0,"Comedy,Crime,Drama",6.3,49887,tt5865326,nm0000104,actor,Antonio Banderas,1960,"tt0120746,tt0285823,tt0120657,tt1189073",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1193,2
The Empty Man,FR,2020.0,137.0,"Horror,Mystery,Thriller",6.2,25160,tt5867314,nm0697936,director,David Prior,1969,"tt19386726,tt5867314,tt3746612,tt1295053",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9783,1
Más que hermanos,MX,2017.0,110.0,Drama,8.1,1253,tt5870084,nm0298221,actor,Drew Fuller,1980,"tt0859592,tt0482629,tt0158552,tt0310298",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9786,2
Pokémon : Détective Pikachu,FR,2019.0,104.0,"Action,Adventure,Comedy",6.5,156238,tt5884052,nm1105980,actress,Kathryn Newton,1997,"tt3920596,tt5884052,tt5027774,tt2531344",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7102,0
The Super,FR,2017.0,90.0,"Horror,Thriller",5.5,20308,tt5884784,nm2106801,actress,Louisa Krause,1986,"tt1625346,tt3302654,tt4270492,tt2062966",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9788,0
The Maze,FR,2019.0,99.0,"Action,Adventure,Horror",6.4,115981,tt5886046,nm1337350,actor,Jay Ellis,1981,"tt2137109,tt9244556,tt1745960,tt5024912",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9791,2
Le secret des Marrowbone,FR,2017.0,110.0,"Adventure,Drama,Horror",6.6,29961,tt5886440,nm1126657,actor,George MacKay,1992,"tt1894476,tt8579674,tt0316396,tt3553976",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8396,2
Гуппи,RU,2016.0,158.0,"Comedy,Drama",8.1,2084,tt5889462,nm1094188,actress,Rohini,1969,"tt2631186,tt0271479,tt2265539,tt4849438",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9794,0
Possessor,FR,2020.0,103.0,"Horror,Mystery,Sci-Fi",6.5,32641,tt5918982,nm1160472,actor,Rossif Sutherland,1978,"tt4215810,tt5918982,tt4034452,tt2710394",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9795,2
Wildlife: Une saison ardente,FR,2018.0,105.0,Drama,6.8,28262,tt5929754,nm4590837,actor,Ed Oxenbould,2001,"tt3328716,tt4443658,tt3567288,tt1698641",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8150,2
Avant le déluge,FR,2016.0,96.0,"Documentary,News",8.2,27588,tt5929776,nm0001770,director,Fisher Stevens,1963,"tt0091949,tt0108255,tt0113243,tt0211933",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,793,1
The Professor and the Madman,FR,2019.0,124.0,"Biography,Drama,History",7.2,44227,tt5932728,nm0000154,actor,Mel Gibson,1956,"tt0117438,tt0104714,tt0112573,tt0118883",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,2
Padmavati,FR,2018.0,164.0,"Drama,History,Romance",7.1,31190,tt5935704,nm2390814,actress,Aditi Rao Hydari,1986,"tt2064849,tt0315642,tt1839596,tt5935704",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797,0
Glory,FR,2016.0,101.0,Drama,7.6,2307,tt5937296,nm1414010,director,Petar Valchanov,1982,"tt1816633,tt3958072,tt10409554,tt5937296",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9798,1
The Ivory Game,US,2016.0,112.0,Documentary,7.8,3277,tt5952266,nm0203400,director,Kief Davidson,1970,"tt9046548,tt3214286,tt2348322,tt5952266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9800,1
Amanda Knox,FR,2016.0,92.0,"Crime,Documentary",6.9,24083,tt5952332,nm2060444,director,Rod Blackhurst,1980,"tt13623992,tt14111774,tt4814760,tt5952332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9801,1
Lumière! L'aventure commence,FR,2016.0,90.0,"Documentary,History",8.1,1405,tt5954462,nm1175459,actor,Thierry Frémaux,1960,"tt5954462,tt5645708,tt0151416,tt10323412",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9803,2
Tiger Zinda Hai,FR,2017.0,161.0,"Action,Adventure,Thriller",6.1,28428,tt5956100,nm0006795,actor,Salman Khan,1965,"tt2016894,tt1729637,tt3863552,tt4832640",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2328,2
Vada Chennai,FR,2018.0,164.0,"Action,Crime,Drama",8.5,16110,tt5959980,nm1333687,actor,Dhanush,1983,"tt1821317,tt9477520,tt5959980,tt2359810",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7260,2
Instalife,FR,2017.0,98.0,"Comedy,Drama",6.6,40926,tt5962210,nm6578009,actor,O'Shea Jackson Jr.,1991,"tt2139881,tt3741700,tt1398426,tt5962210",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7505,2
Light Arose,LK,2017.0,113.0,"Drama,History",9.3,6769,tt5963218,nm5324158,actor,Uddika Premarathna,1980,"tt3471472,tt5326222,tt2456330,tt9145948",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9805,2
Captive State,FR,2019.0,109.0,"Action,Horror,Sci-Fi",6.0,53798,tt5968394,nm0267812,actress,Vera Farmiga,1973,"tt1148204,tt2188671,tt1193138,tt0407887",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5532,0
Coeurs ennemis,FR,2019.0,108.0,"Drama,Romance,War",6.3,20546,tt5977276,nm0164809,actor,Jason Clarke,1969,"tt2396589,tt2103281,tt1790885,tt1340138",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6478,2
Wrong Side Raju,GB,2016.0,140.0,"Drama,Thriller",7.8,1009,tt5979920,nm1794460,actor,Asif Basra,1967,"tt9531772,tt8108268,tt0425326,tt1093370",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9807,2
The Transcendents,GB,2018.0,96.0,"Music,Mystery,Thriller",8.2,3581,tt5980638,nm4774823,director,Derek Ahonen,1980,"tt5980638,tt9253618",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,9808,1
Jolly LLB 2,FR,2017.0,137.0,"Comedy,Drama",7.2,24913,tt5982852,nm0474774,actor,Akshay Kumar,1967,"tt5165344,tt3848892,tt2283748,tt0242519",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027,2
Tikli and Laxmi Bomb,US,2017.0,151.0,Drama,8.0,7794,tt5983262,nm3252571,actress,Vibhawari Deshpande,1979,"tt8983168,tt9094442,tt6077448,tt8144834",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9810,0
