|tconst|nconst|name|french_title|byear|job|startyear|runtimeminutes|averagerating|numvotes|wr_score|genres|original_lang
743087|tt0310203|nm0891554|Francis Veber|Tais-toi !|1937.0|writer,director,producer|2003.0|85.0|7.1|28599|7.097906207862321|Comedy,Crime|fr
745627|tt1950186|nm0003506|James Mangold|Le Mans 66|1963.0|producer,director,writer|2019.0|152.0|8.1|361521|8.09965979614626|Action,Biography,Drama|en
748149|tt0120188|nm0005069|Spike Jonze|Les Rois du désert|1969.0|producer,writer,director|1999.0|114.0|7.1|169049|7.099645132987309|Action,Adventure,Comedy|en
752931|tt1790864|nm2546012|Kaya Scodelario|Le Labyrinthe|1992.0|actress|2014.0|113.0|6.8|451197|6.799908894494859|Action,Mystery,Sci-Fi|en
754297|tt1148204|nm0267812|Vera Farmiga|Esther|1973.0|actress,producer,soundtrack|2009.0|123.0|7.0|210994|6.999745508226449|Horror,Mystery,Thriller|en
755829|tt1371111|nm0878756|Tom Tykwer|Cloud Atlas|1965.0|producer,writer,composer|2012.0|172.0|7.4|358526|7.39977993672352|Drama,Mystery,Sci-Fi|en
758109|tt0320661|nm0561480|Arthur Max|Kingdom of Heaven|1946.0|production_designer,actor,art_department|2005.0|144.0|7.2|282347|7.19976519149375|Action,Adventure,Drama|en
758178|tt0320661|nm0946765|Janty Yates|Kingdom of Heaven|1950.0|costume_designer,costume_department|2005.0|144.0|7.2|282347|7.19976519149375|Action,Adventure,Drama|en
761297|tt4912910|nm0147147|Henry Cavill|Mission : Impossible - Fallout|1983.0|actor|2018.0|147.0|7.7|319091|7.69969352641593|Action,Adventure,Thriller|en
761990|tt0049366|nm0796923|Don Siegel|L'Invasion des profanateurs de sépultures|1912.0|director,producer,editorial_department|1956.0|80.0|7.7|48683|7.697993429814751|Drama,Horror,Sci-Fi|en
762862|tt1655441|nm0515116|Blake Lively|Adaline|1987.0|actress,producer,soundtrack|2015.0|112.0|7.2|170817|7.199611936620728|Drama,Fantasy,Romance|en
764109|tt6878306|nm0003011|Dariusz Wolski|La Mission|1956.0|cinematographer,camera_department,assistant_director|2020.0|118.0|6.8|83313|6.7995069052215245|Action,Adventure,Drama|en
764117|tt6878306|nm0339030|Paul Greengrass|La Mission|1955.0|director,producer,writer|2020.0|118.0|6.8|83313|6.7995069052215245|Action,Adventure,Drama|en
764334|tt1446714|nm0003011|Dariusz Wolski|Prometheus|1956.0|cinematographer,camera_department,assistant_director|2012.0|124.0|7.0|596341|6.999909939788717|Adventure,Mystery,Sci-Fi|en
764423|tt1446714|nm0561480|Arthur Max|Prometheus|1946.0|production_designer,actor,art_department|2012.0|124.0|7.0|596341|6.999909939788717|Adventure,Mystery,Sci-Fi|en
764519|tt1446714|nm1055413|Michael Fassbender|Prometheus|1977.0|actor,producer,soundtrack|2012.0|124.0|7.0|596341|6.999909939788717|Adventure,Mystery,Sci-Fi|en
768044|tt1490017|nm0006969|Elizabeth Banks|La Grande Aventure LEGO|1974.0|actress,producer,director|2014.0|100.0|7.7|344171|7.69971585528957|Action,Adventure,Animation|en
771220|tt0875034|nm0551128|Rob Marshall|Nine|1960.0|director,miscellaneous,producer|2009.0|118.0|5.8|43676|5.800500416784788|Drama,Musical,Romance|en
771634|tt12361974|nm0811583|Zack Snyder|Zack Snyder's Justice League|1966.0|director,producer,writer|2021.0|242.0|8.1|369793|8.099667404962336|Action,Adventure,Fantasy|en
772444|tt1670345|nm0491259|Mélanie Laurent|Insaisissables|1983.0|actress,director,writer|2013.0|115.0|7.2|639157|7.199896260645395|Crime,Mystery,Thriller|en
776415|tt0362225|nm0133899|Guillaume Canet|Ne le dis à personne|1973.0|actor,director,writer|2006.0|131.0|7.5|54036|7.498424882710399|Crime,Drama,Mystery|fr
776422|tt0362225|nm0167388|François Cluzet|Ne le dis à personne|1955.0|actor,director,soundtrack|2006.0|131.0|7.5|54036|7.498424882710399|Crime,Drama,Mystery|fr
776432|tt0362225|nm0244707|André Dussollier|Ne le dis à personne|1946.0|actor|2006.0|131.0|7.5|54036|7.498424882710399|Crime,Drama,Mystery|fr
776440|tt0362225|nm0480850|Laurent Lafitte|Ne le dis à personne|1973.0|actor,writer,director|2006.0|131.0|7.5|54036|7.498424882710399|Crime,Drama,Mystery|fr
776444|tt0362225|nm0500976|Gilles Lellouche|Ne le dis à personne|1972.0|actor,director,writer|2006.0|131.0|7.5|54036|7.498424882710399|Crime,Drama,Mystery|fr
776446|tt0362225|nm0504267|Jalil Lespert|Ne le dis à personne|1976.0|actor,director,writer|2006.0|131.0|7.5|54036|7.498424882710399|Crime,Drama,Mystery|fr
776467|tt0362225|nm0734000|Jean Rochefort|Ne le dis à personne|1930.0|actor,soundtrack,director|2006.0|131.0|7.5|54036|7.498424882710399|Crime,Drama,Mystery|fr
780842|tt1964418|nm0491402|Hugh Laurie|À la poursuite de demain|1959.0|actor,producer,soundtrack|2015.0|130.0|6.4|180364|6.39991180771032|Action,Adventure,Family|en
785392|tt0422720|nm0302916|Guillaume Gallienne|Marie-Antoinette|1972.0|actor,writer,director|2006.0|123.0|6.5|109108|6.4997965368985335|Biography,Drama,History|en
795216|tt0058182|nm0504513|Richard Lester|Quatre garçons dans le vent|1932.0|director,producer,writer|1964.0|87.0|7.6|44565|7.597949442720934|Comedy,Musical|en
796833|tt2381111|nm1519680|Saoirse Ronan|Brooklyn|1994.0|actress,soundtrack|2015.0|117.0|7.5|139575|7.499389763028329|Drama,Romance|en
798274|tt1650062|nm1102577|Elle Fanning|Super 8|1998.0|actress,producer,soundtrack|2011.0|112.0|7.0|350130|6.999846620948305|Action,Mystery,Sci-Fi|en
803238|tt2316204|nm0779524|Luke Scott|Alien : Covenant|1968.0|director,assistant_director,writer|2017.0|122.0|6.4|273229|6.399941775572464|Horror,Sci-Fi,Thriller|en
817292|tt0183505|nm0125803|Bobby Farrelly|Fous d'Irène|1958.0|producer,director,writer|2000.0|116.0|6.6|234113|6.599878244268199|Comedy|en
817618|tt3079380|nm0005458|Jason Statham|Spy|1967.0|actor,producer,stunts|2015.0|120.0|7.0|241459|6.999777609202267|Action,Comedy|en
819419|tt0054167|nm0003836|Michael Powell|Le voyeur|1905.0|director,writer,producer|1960.0|101.0|7.6|34592|7.597359334287978|Drama,Horror,Thriller|en
819665|tt0060474|nm0653620|Gérard Oury|La Grande Vadrouille|1919.0|actor,writer,director|1966.0|132.0|7.9|17556|7.893733340697535|Adventure,Comedy,War|fr
822772|tt0163716|nm0006620|Jean-Pierre Mocky|Litan|1929.0|director,actor,writer|1982.0|88.0|6.2|370|6.192350415126694|Fantasy,Horror,Thriller|fr
823327|tt2283362|nm0425005|Dwayne Johnson|Jumanji : Bienvenue dans la jungle|1972.0|actor,producer,soundtrack|2017.0|119.0|6.9|362191|6.899869118711595|Action,Adventure,Comedy|en
826922|tt2980648|nm0252979|Vincent Elbaz|Les Recettes du bonheur|1971.0|actor,producer,soundtrack|2014.0|122.0|7.3|81694|7.299111852560023|Comedy,Drama|en
829279|tt1119646|nm0058581|Justin Bartha|Very Bad Trip|1978.0|actor,producer,miscellaneous|2009.0|100.0|7.7|763794|7.699871949500692|Comedy|en
829301|tt1119646|nm0302108|Zach Galifianakis|Very Bad Trip|1969.0|actor,writer,producer|2009.0|100.0|7.7|763794|7.699871949500692|Comedy|en
831583|tt1170358|nm1431940|Evangeline Lilly|Le Hobbit : La Désolation de Smaug|1979.0|actress,soundtrack|2013.0|161.0|7.8|639982|7.799837336015046|Adventure,Fantasy|en
831948|tt0084628|nm0003408|Chris Marker|Sans soleil|1921.0|writer,director,editor|1983.0|104.0|7.8|10726|7.790350146422268|Documentary,Drama|fr
831951|tt0054799|nm0003408|Chris Marker|Description d'un combat|1921.0|writer,director,editor|1960.0|60.0|7.0|217|6.8081704633923525|Documentary|fr
832752|tt5723272|nm0015359|Fatih Akin|In the Fade|1973.0|director,actor,producer|2017.0|106.0|7.1|32010|7.0981288850356945|Crime,Drama,Thriller|de
832789|tt5723272|nm1208167|Diane Kruger|In the Fade|1976.0|actress,producer,camera_department|2017.0|106.0|7.1|32010|7.0981288850356945|Crime,Drama,Thriller|de
834896|tt2379713|nm0185819|Daniel Craig|Spectre|1968.0|actor,producer,soundtrack|2015.0|148.0|6.8|429454|6.799904282554008|Action,Adventure,Thriller|en
835198|tt2379713|nm2244205|Léa Seydoux|Spectre|1985.0|actress,miscellaneous,soundtrack|2015.0|148.0|6.8|429454|6.799904282554008|Action,Adventure,Thriller|en
836588|tt0830515|nm0023832|Mathieu Amalric|Quantum of Solace|1965.0|actor,director,writer|2008.0|106.0|6.6|439643|6.599935156058252|Action,Adventure,Thriller|en
836901|tt0830515|nm1385871|Olga Kurylenko|Quantum of Solace|1979.0|actress,soundtrack,writer|2008.0|106.0|6.6|439643|6.599935156058252|Action,Adventure,Thriller|en
843334|tt0113280|nm0003506|James Mangold|Heavy|1963.0|producer,director,writer|1995.0|105.0|6.8|4900|6.791716246171642|Drama,Romance|en
843382|tt0097904|nm0003508|Michel Blanc|Monsieur Hire|1952.0|actor,writer,director|1989.0|81.0|7.5|6502|7.487020217783679|Crime,Drama,Romance|fr
843402|tt0097904|nm0496312|Patrice Leconte|Monsieur Hire|1947.0|director,writer,camera_department|1989.0|81.0|7.5|6502|7.487020217783679|Crime,Drama,Romance|fr
843418|tt0109942|nm0003508|Michel Blanc|Grosse fatigue|1952.0|actor,writer,director|1994.0|92.0|6.4|1904|6.391910386248022|Comedy|fr
843439|tt0087681|nm0003508|Michel Blanc|Marche à l’ombre|1952.0|actor,writer,director|1984.0|90.0|6.6|1439|6.5810171303261376|Comedy,Drama|fr
843466|tt1781843|nm0003508|Michel Blanc|L'Exercice de l'État|1952.0|actor,writer,director|2011.0|115.0|6.7|2776|6.687737840700901|Drama|fr
843469|tt1781843|nm0332709|Olivier Gourmet|L'Exercice de l'État|1963.0|actor|2011.0|115.0|6.7|2776|6.687737840700901|Drama|fr
843762|tt8364368|nm0014960|Alexandre Aja|Crawl|1978.0|director,producer,writer|2019.0|87.0|6.1|81636|6.100036569967195|Action,Adventure,Horror|en
843885|tt8364368|nm2546012|Kaya Scodelario|Crawl|1992.0|actress|2019.0|87.0|6.1|81636|6.100036569967195|Action,Adventure,Horror|en
844661|tt6723592|nm0634240|Christopher Nolan|Tenet|1970.0|writer,producer,director|2020.0|150.0|7.4|461124|7.399828893116567|Action,Sci-Fi,Thriller|en
847382|tt1477834|nm0597388|Jason Momoa|Aquaman|1979.0|actor,producer,director|2018.0|143.0|6.9|437732|6.899891702120285|Action,Adventure,Fantasy|en
847837|tt1477834|nm1490123|James Wan|Aquaman|1977.0|producer,writer,director|2018.0|143.0|6.9|437732|6.899891702120285|Action,Adventure,Fantasy|en
849825|tt0018455|nm0003638|F.W. Murnau|L'Aurore|1888.0|director,writer,producer|1927.0|94.0|8.1|50457|8.097565077786022|Drama,Romance|en
854174|tt0206634|nm0654110|Clive Owen|Les Fils de l'homme|1964.0|actor,producer,soundtrack|2006.0|109.0|7.9|490303|7.899774837019185|Action,Drama,Sci-Fi|en
854795|tt0252866|nm0004755|Jason Biggs|American Pie 2|1978.0|actor,producer|2001.0|108.0|6.4|251582|6.399936766992191|Comedy|en
854796|tt0252866|nm0005405|Seann William Scott|American Pie 2|1976.0|actor,producer,writer|2001.0|108.0|6.4|251582|6.399936766992191|Comedy|en
855963|tt0252444|nm0637518|Phillip Noyce|Le Chemin de la liberté|1950.0|producer,director,writer|2002.0|94.0|7.4|28599|7.39724679819098|Biography,Drama|en
856348|tt5363618|nm0161834|Derek Cianfrance|Sound of Metal|1974.0|director,writer,producer|2019.0|120.0|7.7|117489|7.699167923384969|Drama,Music|en
856459|tt0053131|nm0003593|Fred Zinnemann|Au risque de se perdre|1907.0|director,assistant_director,producer|1959.0|149.0|7.5|10455|7.491898434089167|Drama|en
857487|tt0486576|nm0004695|Jessica Alba|Les 4 Fantastiques et le Surfer d'Argent|1981.0|actress,cinematographer,producer|2007.0|92.0|5.6|261395|5.60013190542936|Action,Adventure,Fantasy|en
857966|tt0060908|nm0003606|Philippe de Broca|Le Roi de cœur|1933.0|director,writer,actor|1966.0|102.0|7.4|3945|7.380311309817829|Comedy,Drama,War|fr
857970|tt0053964|nm0003606|Philippe de Broca|Les jeux de l'amour|1933.0|director,writer,actor|1960.0|86.0|6.4|118|6.312086904695352|Comedy|fr
857974|tt0058203|nm0003606|Philippe de Broca|L'Homme de Rio|1933.0|director,writer,actor|1964.0|112.0|7.0|5456|6.990267753170839|Action,Adventure,Comedy|fr
858002|tt0055832|nm0003606|Philippe de Broca|Cartouche|1933.0|director,writer,actor|1962.0|114.0|6.5|2572|6.49157029592025|Action,Adventure,Comedy|fr
859297|tt3949660|nm1083271|Megan Fox|Ninja Turtles 2|1986.0|actress,producer,writer|2016.0|112.0|5.9|91360|5.900170501184055|Action,Adventure,Comedy|en
860000|tt0048542|nm0802563|Robert Siodmak|Les rats|1900.0|director,writer,producer|1955.0|97.0|6.7|331|6.611643984136697|Drama|de
860723|tt0903657|nm0006969|Elizabeth Banks|Love & Mercy|1974.0|actress,producer,director|2014.0|121.0|7.4|38865|7.397972866053994|Biography,Drama,Music|en
861070|tt0012973|nm0003638|F.W. Murnau|La Terre qui flambe|1888.0|director,writer,producer|1922.0|98.0|6.9|694|6.837368203104173|Drama|de
861080|tt0022458|nm0003638|F.W. Murnau|Tabou|1888.0|director,writer,producer|1931.0|86.0|7.4|5753|7.386431865500319|Adventure,Drama,Romance|en
862357|tt0309987|nm0308039|Louis Garrel|Innocents : The Dreamers|1983.0|actor,director,writer|2003.0|115.0|7.2|118966|7.199442889797863|Drama,Romance|en
862431|tt0309987|nm1200692|Eva Green|Innocents : The Dreamers|1980.0|actress|2003.0|115.0|7.2|118966|7.199442889797863|Drama,Romance|en
862719|tt0467406|nm0004950|Jennifer Garner|Juno|1972.0|actress,producer,soundtrack|2007.0|96.0|7.5|512438|7.499833732480034|Comedy,Drama|en
862747|tt0467406|nm0680983|Elliot Page|Juno|1987.0|actor,producer,soundtrack|2007.0|96.0|7.5|512438|7.499833732480034|Comedy,Drama|en
864818|tt0066769|nm0936404|Robert Wise|Le Mystère Andromède|1914.0|director,producer,editor|1971.0|131.0|7.2|36480|7.198185363263822|Mystery,Sci-Fi,Thriller|en
865383|tt1289403|nm1817670|Katherine Parkinson|Le Cercle littéraire de Guernesey|1978.0|actress,writer,soundtrack|2018.0|124.0|7.3|44515|7.298371118707656|Drama,Romance,War|en
868949|tt1340138|nm3592338|Emilia Clarke|Terminator Genisys|1986.0|actress,soundtrack|2015.0|126.0|6.3|272790|6.299964771249536|Action,Adventure,Sci-Fi|en
884363|tt0040725|nm0003836|Michael Powell|Les Chaussons rouges|1905.0|director,writer,producer|1948.0|135.0|8.1|34221|8.09641196271584|Drama,Music,Romance|en
884453|tt0038733|nm0003836|Michael Powell|Une question de vie ou de mort|1905.0|director,writer,producer|1946.0|104.0|8.0|21616|7.99461634437704|Drama,Fantasy,Romance|en
884492|tt0044103|nm0003836|Michael Powell|Les contes d'Hoffmann|1905.0|director,writer,producer|1951.0|133.0|7.1|3325|7.082286815156392|Fantasy,Music,Musical|en
884553|tt0138704|nm0004716|Darren Aronofsky|Pi|1969.0|producer,director,writer|1998.0|84.0|7.3|176633|7.299589055381841|Drama,Horror,Mystery|en
884840|tt5834262|nm1154749|Sofia Boutella|Hotel Artemis|1982.0|actress|2018.0|94.0|6.1|52303|6.100057054763584|Action,Crime,Drama|en
890207|tt1592281|nm0931329|Michelle Williams|Take This Waltz|1980.0|actress,producer,soundtrack|2011.0|116.0|6.5|28320|6.499217409355947|Comedy,Drama|en
893786|tt0337103|nm0536095|Benoît Magimel|Les Rivières pourpres 2 : Les Anges de l'apocalypse|1974.0|actor|2004.0|100.0|5.9|20618|5.9007537222450495|Action,Crime,Mystery|fr
893935|tt0441909|nm0004851|Penélope Cruz|Volver|1974.0|actress,soundtrack,producer|2006.0|121.0|7.6|100247|7.599087705410725|Comedy,Drama|es
897360|tt0800039|nm0005109|Mila Kunis|Sans Sarah, rien ne va !|1983.0|actress,soundtrack,producer|2008.0|111.0|7.1|279290|7.099785174062029|Comedy,Drama,Romance|en
897369|tt0800039|nm0068338|Kristen Bell|Sans Sarah, rien ne va !|1980.0|actress,producer,soundtrack|2008.0|111.0|7.1|279290|7.099785174062029|Comedy,Drama,Romance|en
897852|tt0470752|nm1209966|Oscar Isaac|Ex Machina|1979.0|actor,soundtrack,producer|2014.0|108.0|7.7|521995|7.699812640989602|Drama,Sci-Fi,Thriller|en
897920|tt0470752|nm2539953|Alicia Vikander|Ex Machina|1988.0|actress,producer,executive|2014.0|108.0|7.7|521995|7.699812640989602|Drama,Sci-Fi,Thriller|en
899751|tt3783958|nm0331516|Ryan Gosling|La La Land|1980.0|actor,soundtrack,producer|2016.0|128.0|8.0|561235|7.999792067190245|Comedy,Drama,Music|en
899866|tt3783958|nm1297015|Emma Stone|La La Land|1988.0|actress,soundtrack,producer|2016.0|128.0|8.0|561235|7.999792067190245|Comedy,Drama,Music|en
901080|tt2294629|nm0068338|Kristen Bell|La Reine des neiges|1980.0|actress,producer,soundtrack|2013.0|102.0|7.5|608463|7.4998599693846275|Adventure,Animation,Comedy|en
908667|tt3778644|nm3592338|Emilia Clarke|Solo: A Star Wars Story|1986.0|actress,soundtrack|2018.0|135.0|6.9|328251|6.899855588643036|Action,Adventure,Sci-Fi|en
910403|tt6966692|nm0268380|Peter Farrelly|Green Book : Sur les routes du Sud|1956.0|producer,writer,director|2018.0|130.0|8.2|458398|8.199717942703412|Biography,Comedy,Drama|en
910763|tt5013056|nm0634240|Christopher Nolan|Dunkerque|1970.0|writer,producer,director|2017.0|106.0|7.8|626605|7.799833863752018|Action,Drama,History|en
911685|tt0103129|nm0005237|Anthony Minghella|Truly Madly Deeply|1954.0|writer,script_department,miscellaneous|1990.0|106.0|7.2|9271|7.192895621357388|Comedy,Drama,Fantasy|en
912176|tt1878870|nm2794962|Hailee Steinfeld|The Edge of Seventeen|1996.0|actress,soundtrack,producer|2016.0|104.0|7.3|120847|7.299399451904308|Comedy,Drama|en
914257|tt0115734|nm0005562|Owen Wilson|Tête Brûlée|1968.0|actor,producer,writer|1996.0|91.0|6.9|75561|6.89937305259904|Comedy,Crime,Drama|en
914920|tt0206275|nm0005466|Julia Stiles|Save the Last Dance|1981.0|actress,producer,director|2001.0|112.0|6.2|61177|6.199945913287881|Drama,Music,Romance|en
916124|tt1638355|nm2539953|Alicia Vikander|Agents très spéciaux : Code U.N.C.L.E.|1988.0|actress,producer,executive|2015.0|116.0|7.2|299783|7.199778845573228|Action,Adventure,Comedy|en
921317|tt3062096|nm0428065|Felicity Jones|Inferno|1983.0|actress,producer|2016.0|121.0|6.2|172112|6.19998076218818|Action,Adventure,Crime|en
923059|tt1324999|nm0829576|Kristen Stewart|Twilight, chapitre 4 : Révélation, 1re partie|1990.0|actress,soundtrack,director|2011.0|117.0|4.9|236390|4.900332360890959|Adventure,Drama,Fantasy|en
923098|tt1324999|nm1500155|Robert Pattinson|Twilight, chapitre 4 : Révélation, 1re partie|1986.0|actor,soundtrack,writer|2011.0|117.0|4.9|236390|4.900332360890959|Adventure,Drama,Fantasy|en
923383|tt0091497|nm0136021|Leos Carax|Mauvais Sang|1960.0|director,writer,actor|1986.0|116.0|7.2|8253|7.192025941528362|Crime,Drama,Romance|fr
923465|tt0101318|nm0136021|Leos Carax|Les Amants du Pont-Neuf|1960.0|director,writer,actor|1991.0|125.0|7.6|13883|7.593438099078579|Drama,Romance|fr
923647|tt0411270|nm0244151|Romain Duris|De battre mon cœur s'est arrêté|1974.0|actor,soundtrack|2005.0|108.0|7.2|19564|7.196621375133738|Crime,Drama,Music|fr
923733|tt0464913|nm0067367|Bérénice Bejo|OSS 117 : Le Caire, nid d'espions|1976.0|actress,cinematographer|2006.0|99.0|7.0|20557|6.997395137233262|Action,Adventure,Comedy|fr
923750|tt0464913|nm0241121|Jean Dujardin|OSS 117 : Le Caire, nid d'espions|1972.0|actor,director,writer|2006.0|99.0|7.0|20557|6.997395137233262|Action,Adventure,Comedy|fr
926984|tt0758752|nm0004266|Anne Hathaway|Love & autres drogues|1982.0|actress,soundtrack,producer|2010.0|112.0|6.7|198581|6.6998247504568464|Comedy,Drama,Romance|en
932258|tt1827512|nm0332709|Olivier Gourmet|Le Gamin au vélo|1963.0|actor|2011.0|87.0|7.4|27355|7.397121880872049|Drama|fr
932337|tt2737050|nm0182839|Marion Cotillard|Deux jours, une nuit|1975.0|actress,soundtrack,producer|2014.0|95.0|7.3|47771|7.298481994601118|Drama|fr
938229|tt0046487|nm0004244|Jacques Tati|Les Vacances de Monsieur Hulot|1907.0|writer,actor,director|1953.0|114.0|7.4|18285|7.3956991350419585|Comedy|fr
938259|tt0040497|nm0004244|Jacques Tati|Jour de fête|1907.0|writer,actor,director|1949.0|70.0|7.2|8243|7.192016341169018|Comedy|fr
938284|tt0050706|nm0004244|Jacques Tati|Mon oncle|1907.0|writer,actor,director|1958.0|116.0|7.7|21891|7.695544672030147|Comedy|fr
938312|tt0062136|nm0004244|Jacques Tati|PlayTime|1907.0|writer,actor,director|1967.0|155.0|7.8|22180|7.795319324270551|Comedy|fr
939330|tt0465494|nm1385871|Olga Kurylenko|Hitman|1979.0|actress,soundtrack,writer|2007.0|100.0|6.3|167968|6.2999427946614|Action,Crime,Thriller|en
943895|tt0120157|nm0672459|David Webb Peoples|Soldier|1940.0|writer,editor,director|1998.0|99.0|6.0|56099|6.000165373913854|Action,Drama,Sci-Fi|en
945531|tt1596753|nm0004307|Shane Salerno|Salinger|1972.0|producer,writer,music_department|2013.0|120.0|6.7|2567|6.686763395342152|Documentary|en
946096|tt0088462|nm0006620|Jean-Pierre Mocky|À mort l'arbitre !|1929.0|director,actor,writer|1984.0|82.0|6.1|532|6.1050213945375775|Thriller|fr
948415|tt0435651|nm0637518|Phillip Noyce|The Giver - Le Passeur|1950.0|producer,director,writer|2014.0|97.0|6.4|117609|6.399864774370707|Drama,Romance,Sci-Fi|en
949625|tt5104604|nm0027572|Wes Anderson|L'Île aux chiens|1969.0|director,writer,producer|2018.0|101.0|7.8|161963|7.799357434792872|Adventure,Animation,Comedy|en
950288|tt0432283|nm0027572|Wes Anderson|Fantastic Mr. Fox|1969.0|director,writer,producer|2009.0|87.0|7.9|223281|7.899505640311582|Adventure,Animation,Comedy|en
951420|tt0228786|nm0440913|Mathieu Kassovitz|Les Rivières pourpres|1967.0|actor,director,producer|2000.0|106.0|6.9|61120|6.899225074444696|Crime,Mystery,Thriller|fr
951424|tt0228786|nm0480850|Laurent Lafitte|Les Rivières pourpres|1973.0|actor,writer,director|2000.0|106.0|6.9|61120|6.899225074444696|Crime,Mystery,Thriller|fr
951524|tt0450188|nm0182839|Marion Cotillard|La Môme|1975.0|actress,soundtrack,producer|2007.0|140.0|7.6|86169|7.598938766696237|Biography,Drama,Music|fr
